Date,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24hr),% 1h,% 24h,% 7d
/historical/20200105/,Ethereum,ETH,"$14,875,569,429.66",$136.28,"109,157,039","$7,526,675,353.24",0.13%,0.65%,0.92%
/historical/20200105/,XRP,XRP,"$8,474,172,239.53",$0.1955,"43,337,903,409","$1,168,067,556.97",-0.18%,0.51%,-0.69%
/historical/20200105/,Tether,USDT,"$4,133,500,727.77",$1.0062,"4,108,044,456","$24,090,142,145.91",-0.17%,-0.16%,-0.03%
/historical/20200105/,Bitcoin Cash,BCH,"$4,080,035,773.48",$224.10,"18,206,600","$1,681,830,247.63",0.03%,-0.97%,4.98%
/historical/20200105/,Litecoin,LTC,"$2,778,396,524.61",$43.55,"63,793,157","$3,017,148,033.37",-0.07%,0.61%,-0.33%
/historical/20200105/,EOS,EOS,"$2,559,643,917.93",$2.7016,"947,443,787","$1,993,836,539.89",0.02%,0.74%,-0.08%
/historical/20200105/,Binance Coin,BNB,"$2,194,781,442.97",$14.11,"155,536,713","$202,552,703.06",0.25%,1.54%,-0.41%
/historical/20200105/,Bitcoin SV,BSV,"$2,003,156,469.14",$110.87,"18,068,415","$650,101,885.07",-0.64%,1.25%,11.36%
/historical/20200105/,Monero,XMR,"$940,587,960.20",$54.10,"17,387,097","$51,316,114.06",0.49%,6.58%,15.73%
/historical/20200112/,Bitcoin,BTC,"$148,752,956,965.75","$8,192.49","18,157,225","$22,903,438,381.39",0.19%,1.65%,9.37%
/historical/20200112/,Ethereum,ETH,"$15,937,115,426.30",$145.87,"109,252,663","$8,528,167,453.25",0.11%,1.76%,5.66%
/historical/20200112/,XRP,XRP,"$9,351,208,273.31",$0.2156,"43,366,238,611","$1,496,128,429.53",0.47%,1.13%,9.53%
/historical/20200112/,Bitcoin Cash,BCH,"$4,887,148,233.15",$268.24,"18,219,513","$2,168,514,332.25",0.56%,2.09%,17.25%
/historical/20200112/,Tether,USDT,"$4,637,604,060.09",$1.0025,"4,626,141,489","$27,250,055,613.29",-0.06%,0.15%,-0.46%
/historical/20200112/,Litecoin,LTC,"$3,261,300,810.32",$51.08,"63,846,002","$3,858,852,964.36",0.13%,2.81%,15.75%
/historical/20200112/,EOS,EOS,"$3,027,171,393.44",$3.1918,"948,423,407","$2,568,583,191.14",-0.07%,6.10%,16.36%
/historical/20200112/,Bitcoin SV,BSV,"$2,981,519,770.23",$165.01,"18,068,415","$1,360,791,215.42",1.86%,8.05%,45.85%
/historical/20200112/,Binance Coin,BNB,"$2,383,146,448.92",$15.32,"155,536,713","$231,150,157.90",0.37%,2.27%,7.34%
/historical/20200112/,Monero,XMR,"$1,032,093,745.25",$59.32,"17,397,351","$52,045,488.10",0.09%,1.30%,8.29%
/historical/20200119/,Bitcoin,BTC,"$158,194,319,734.80","$8,706.25","18,170,212","$34,217,320,471.40",0.47%,-2.79%,6.68%
/historical/20200119/,Ethereum,ETH,"$18,257,853,531.62",$166.97,"109,348,211","$13,713,374,132.18",0.31%,-5.10%,15.00%
/historical/20200119/,XRP,XRP,"$10,284,187,005.37",$0.2356,"43,653,776,034","$2,211,717,302.20",0.68%,-3.58%,9.98%
/historical/20200119/,Bitcoin Cash,BCH,"$6,167,961,887.44",$338.31,"18,231,950","$4,458,226,713.18",1.35%,-2.18%,27.21%
/historical/20200119/,Bitcoin SV,BSV,"$5,046,171,376.21",$276.92,"18,222,577","$3,190,579,995.33",4.24%,10.02%,70.76%
/historical/20200119/,Tether,USDT,"$4,630,413,450.61",$0.9985,"4,637,207,583","$42,680,566,067.21",-0.16%,-0.16%,-0.55%
/historical/20200119/,Litecoin,LTC,"$3,693,201,721.78",$57.80,"63,895,457","$4,197,776,578.68",0.70%,-3.79%,14.47%
/historical/20200119/,EOS,EOS,"$3,432,470,109.49",$3.6154,"949,405,509","$3,788,848,656.99",0.83%,-5.80%,14.64%
/historical/20200119/,Binance Coin,BNB,"$2,701,556,607.34",$17.37,"155,536,713","$266,285,620.84",0.86%,-2.91%,14.09%
/historical/20200119/,Stellar,XLM,"$1,203,196,279.41",$0.06004,"20,038,451,383","$557,236,013.41",0.42%,-2.25%,25.78%
/historical/20200126/,Bitcoin,BTC,"$156,322,174,637.23","$8,596.83","18,183,700","$22,177,678,795.56",0.29%,2.85%,-0.96%
/historical/20200126/,Ethereum,ETH,"$18,394,952,134.95",$168.08,"109,443,536","$9,261,861,589.62",0.31%,4.13%,1.45%
/historical/20200126/,XRP,XRP,"$10,075,423,154.95",$0.2307,"43,675,903,665","$1,583,964,763.64",1.28%,4.63%,-1.09%
/historical/20200126/,Bitcoin Cash,BCH,"$6,330,863,260.05",$347.00,"18,244,675","$3,192,088,889.92",0.95%,11.44%,4.35%
/historical/20200126/,Bitcoin SV,BSV,"$4,996,615,972.79",$274.20,"18,222,577","$2,003,477,063.70",-0.18%,5.29%,2.54%
/historical/20200126/,Tether,USDT,"$4,644,708,262.03",$1.0005,"4,642,367,414","$29,121,614,730.82",-0.09%,-0.05%,0.09%
/historical/20200126/,Litecoin,LTC,"$3,594,505,100.17",$56.21,"63,944,699","$3,283,750,798.49",0.34%,4.59%,-1.37%
/historical/20200126/,EOS,EOS,"$3,469,183,865.06",$3.6503,"950,386,962","$2,433,244,476.55",0.20%,3.41%,2.14%
/historical/20200126/,Binance Coin,BNB,"$2,712,347,640.85",$17.44,"155,536,713","$248,646,035.94",0.26%,2.76%,1.39%
/historical/20200126/,Stellar,XLM,"$1,174,877,295.62",$0.05857,"20,058,702,028","$325,709,372.81",0.04%,3.29%,-2.95%
/historical/20200202/,Bitcoin,BTC,"$170,034,976,661.75","$9,344.37","18,196,525","$30,835,736,946.11",-0.53%,-0.27%,8.42%
/historical/20200202/,Ethereum,ETH,"$20,660,936,266.93",$188.62,"109,538,787","$14,054,425,388.91",-0.27%,3.09%,12.38%
/historical/20200202/,XRP,XRP,"$10,953,472,897.59",$0.2507,"43,685,558,183","$2,477,130,012.14",-0.33%,4.22%,9.68%
/historical/20200202/,Bitcoin Cash,BCH,"$6,906,342,984.26",$378.27,"18,257,563","$3,246,254,490.11",-0.41%,-0.01%,7.77%
/historical/20200202/,Bitcoin SV,BSV,"$5,051,860,964.60",$276.74,"18,254,727","$1,947,042,981.81",-0.76%,-0.42%,-0.51%
/historical/20200202/,Tether,USDT,"$4,644,893,208.29",$1.0005,"4,642,367,414","$40,560,625,161.10",-0.01%,-0.06%,-0.12%
/historical/20200202/,Litecoin,LTC,"$4,494,447,998.53",$70.23,"63,994,722","$5,482,993,030.01",-0.86%,-0.16%,24.50%
/historical/20200202/,EOS,EOS,"$4,017,311,929.48",$4.2227,"951,370,481","$3,141,767,218.58",-0.21%,2.09%,14.29%
/historical/20200202/,Binance Coin,BNB,"$2,869,369,978.09",$18.45,"155,536,713","$256,209,045.26",-0.39%,1.48%,5.56%
/historical/20200202/,Cardano,ADA,"$1,445,896,374.60",$0.05577,"25,927,070,538","$161,454,526.83",-0.62%,-0.26%,24.97%
/historical/20200209/,Bitcoin,BTC,"$184,214,765,394.47","$10,116.67","18,209,025","$35,807,884,663.42",0.32%,2.48%,7.48%
/historical/20200209/,Ethereum,ETH,"$25,060,056,858.76",$228.58,"109,634,323","$15,031,356,241.50",0.39%,1.95%,19.80%
/historical/20200209/,XRP,XRP,"$12,342,888,603.98",$0.2825,"43,698,224,662","$2,343,599,758.29",-0.13%,1.74%,11.77%
/historical/20200209/,Bitcoin Cash,BCH,"$8,218,049,195.20",$449.81,"18,269,900","$4,503,926,957.54",0.46%,0.81%,17.71%
/historical/20200209/,Bitcoin SV,BSV,"$6,395,258,536.58",$350.09,"18,267,490","$3,583,539,557.89",0.36%,3.49%,24.75%
/historical/20200209/,Litecoin,LTC,"$4,937,660,993.83",$77.09,"64,048,460","$5,145,711,108.25",0.13%,0.38%,8.20%
/historical/20200209/,EOS,EOS,"$4,766,420,166.44",$5.0069,"951,977,462","$4,150,853,948.41",0.57%,4.72%,17.17%
/historical/20200209/,Tether,USDT,"$4,649,204,339.81",$1.0015,"4,642,367,414","$44,977,724,507.94",0.06%,0.24%,0.14%
/historical/20200209/,Binance Coin,BNB,"$3,780,873,790.45",$24.31,"155,536,713","$523,664,695.12",2.07%,10.99%,30.87%
/historical/20200209/,Tezos,XTZ,"$1,835,944,548.57",$2.6447,"694,191,974","$196,340,341.08",-1.23%,15.12%,39.36%
/historical/20200216/,Bitcoin,BTC,"$181,017,665,264.46","$9,934.43","18,221,237","$43,374,780,305.44",0.89%,0.20%,-1.51%
/historical/20200216/,Ethereum,ETH,"$28,518,254,585.36",$259.89,"109,730,034","$25,152,366,643.37",1.95%,-2.27%,14.55%
/historical/20200216/,XRP,XRP,"$12,895,529,009.82",$0.295,"43,708,646,822","$4,025,339,058.21",1.41%,-4.85%,5.03%
/historical/20200216/,Bitcoin Cash,BCH,"$7,604,392,975.72",$415.94,"18,282,400","$5,449,550,841.45",1.49%,-5.81%,-6.96%
/historical/20200216/,Bitcoin SV,BSV,"$5,225,615,842.17",$285.87,"18,279,852","$3,044,207,062.91",2.40%,-8.76%,-17.20%
/historical/20200216/,Litecoin,LTC,"$4,817,137,103.87",$75.15,"64,098,084","$6,186,098,306.25",1.87%,-3.02%,-1.92%
/historical/20200216/,Tether,USDT,"$4,638,989,017.38",$0.9993,"4,642,367,414","$60,160,518,245.92",0.12%,-0.11%,-0.41%
/historical/20200216/,EOS,EOS,"$4,206,364,673.14",$4.4123,"953,337,786","$6,654,827,622.17",1.55%,-6.90%,-10.77%
/historical/20200216/,Binance Coin,BNB,"$3,649,884,928.76",$23.47,"155,536,713","$471,225,913.48",1.34%,-3.16%,-2.00%
/historical/20200216/,Tezos,XTZ,"$2,255,211,170.19",$3.2487,"694,191,974","$227,937,928.06",4.33%,0.61%,23.04%
/historical/20200223/,Bitcoin,BTC,"$180,963,233,539.78","$9,924.52","18,233,962","$41,185,185,761.49",0.24%,2.63%,0.99%
/historical/20200223/,Ethereum,ETH,"$30,065,188,433.33",$273.75,"109,825,505","$19,585,998,813.87",0.64%,4.26%,8.11%
/historical/20200223/,XRP,XRP,"$12,368,433,149.40",$0.2827,"43,749,413,421","$2,313,819,447.93",0.21%,2.40%,-1.40%
/historical/20200223/,Bitcoin Cash,BCH,"$7,347,916,975.02",$401.64,"18,294,988","$4,162,646,980.36",1.32%,7.31%,-0.24%
/historical/20200223/,Bitcoin SV,BSV,"$5,385,055,786.22",$294.39,"18,292,290","$2,241,456,507.05",0.61%,4.80%,6.60%
/historical/20200223/,Litecoin,LTC,"$5,102,126,284.55",$79.54,"64,148,112","$5,702,486,428.06",0.48%,5.50%,9.57%
/historical/20200223/,Tether,USDT,"$4,633,159,673.29",$0.998,"4,642,367,414","$47,448,629,411.26",-0.25%,-0.40%,-0.30%
/historical/20200223/,EOS,EOS,"$4,181,807,799.50",$4.3820,"954,322,744","$3,836,639,709.29",1.20%,6.52%,2.47%
/historical/20200223/,Binance Coin,BNB,"$3,550,727,460.84",$22.83,"155,536,713","$439,036,992.99",0.06%,3.59%,-0.32%
/historical/20200223/,Tezos,XTZ,"$2,465,440,668.52",$3.5134,"701,730,538","$201,953,497.90",1.93%,5.14%,13.72%
/historical/20200301/,Bitcoin,BTC,"$156,238,987,739.91","$8,562.45","18,246,987","$35,349,164,300.14",-0.08%,-0.76%,-13.13%
/historical/20200301/,Ethereum,ETH,"$24,069,393,931.83",$218.97,"109,920,665","$18,179,807,469.10",-0.01%,-1.11%,-19.18%
/historical/20200301/,XRP,XRP,"$10,018,780,809.13",$0.2288,"43,779,512,655","$2,086,828,072.15",0.06%,-1.71%,-18.18%
/historical/20200301/,Bitcoin Cash,BCH,"$5,735,791,486.26",$313.30,"18,307,463","$4,048,910,842.68",0.28%,0.81%,-20.98%
/historical/20200301/,Tether,USDT,"$4,644,680,725.41",$1.0005,"4,642,367,414","$45,828,960,109.12",<0.01%,-0.29%,-0.11%
/historical/20200301/,Bitcoin SV,BSV,"$4,182,980,992.03",$228.52,"18,304,827","$2,461,691,015.52",0.79%,6.61%,-21.71%
/historical/20200301/,Litecoin,LTC,"$3,720,790,354.57",$57.96,"64,199,500","$4,317,287,190.84",<0.01%,-1.62%,-25.91%
/historical/20200301/,EOS,EOS,"$3,253,825,123.55",$3.5346,"920,569,793","$3,451,754,058.09",-0.14%,-0.45%,-17.89%
/historical/20200301/,Binance Coin,BNB,"$2,949,478,829.75",$18.96,"155,536,713","$380,913,102.21",-0.21%,-2.99%,-16.80%
/historical/20200301/,Tezos,XTZ,"$1,842,690,210.54",$2.6231,"702,487,452","$118,242,324.19",-0.10%,-5.64%,-23.14%
/historical/20200308/,Bitcoin,BTC,"$148,060,284,561.06","$8,108.12","18,260,750","$39,973,102,120.57",-1.38%,-8.67%,-5.36%
/historical/20200308/,Ethereum,ETH,"$22,079,071,206.52",$200.69,"110,016,321","$21,381,823,651.37",-3.21%,-15.33%,-8.04%
/historical/20200308/,XRP,XRP,"$9,066,135,755.42",$0.2069,"43,818,008,717","$2,627,253,062.10",-1.24%,-12.46%,-9.45%
/historical/20200308/,Bitcoin Cash,BCH,"$5,060,001,279.95",$276.20,"18,320,075","$4,940,601,444.27",-1.09%,-16.08%,-11.70%
/historical/20200308/,Tether,USDT,"$4,687,746,177.07",$1.0098,"4,642,367,414","$54,758,243,671.78",0.56%,0.78%,0.90%
/historical/20200308/,Bitcoin SV,BSV,"$3,625,901,373.83",$197.95,"18,317,327","$2,252,966,253.51",-0.89%,-15.06%,-13.15%
/historical/20200308/,Litecoin,LTC,"$3,323,571,635.85",$51.73,"64,250,175","$4,523,736,331.47",-1.92%,-14.12%,-10.36%
/historical/20200308/,EOS,EOS,"$2,832,740,555.25",$3.0765,"920,764,587","$3,962,760,335.47",-1.34%,-15.74%,-12.85%
/historical/20200308/,Binance Coin,BNB,"$2,640,090,329.11",$16.97,"155,536,713","$365,362,954.58",-4.05%,-15.34%,-10.69%
/historical/20200308/,Tezos,XTZ,"$1,829,363,684.20",$2.6019,"703,076,263","$199,849,911.79",-1.84%,-12.08%,-0.56%
/historical/20200315/,Bitcoin,BTC,"$98,530,059,889.97","$5,392.31","18,272,312","$33,997,889,638.76",0.21%,3.32%,-33.99%
/historical/20200315/,Ethereum,ETH,"$13,787,534,423.16",$125.21,"110,111,496","$12,719,251,812.55",0.21%,1.25%,-39.70%
/historical/20200315/,XRP,XRP,"$6,743,672,546.94",$0.1539,"43,818,008,717","$2,197,842,519.29",0.10%,4.17%,-26.93%
/historical/20200315/,Tether,USDT,"$4,651,590,222.29",$1.0020,"4,642,367,414","$43,945,453,267.96",0.08%,0.10%,-0.21%
/historical/20200315/,Bitcoin Cash,BCH,"$3,268,904,772.35",$178.31,"18,332,575","$3,000,089,521.36",-0.68%,6.11%,-35.77%
/historical/20200315/,Litecoin,LTC,"$2,342,660,615.55",$36.44,"64,293,293","$3,434,485,462.83",0.34%,4.89%,-30.42%
/historical/20200315/,Bitcoin SV,BSV,"$2,253,595,392.72",$122.95,"18,329,977","$1,596,193,505.15",-0.46%,4.89%,-38.39%
/historical/20200315/,EOS,EOS,"$1,888,733,327.30",$2.0508,"920,959,040","$3,148,974,712.11",0.25%,4.15%,-34.58%
/historical/20200315/,Storeum,STO,"$1,745,364,165.99",$6.2558,"278,998,364","$19,868,129.43",0.14%,41.78%,> 9000%
/historical/20200315/,Binance Coin,BNB,"$1,623,183,882.36",$10.44,"155,536,713","$336,142,093.33",-0.22%,2.52%,-40.33%
/historical/20200322/,Bitcoin,BTC,"$106,591,196,068.93","$5,830.25","18,282,425","$40,099,664,740.06",-1.41%,-5.73%,8.98%
/historical/20200322/,Ethereum,ETH,"$13,590,860,527.49",$123.32,"110,207,055","$12,497,707,223.58",-1.01%,-7.05%,-0.82%
/historical/20200322/,XRP,XRP,"$6,585,765,148.81",$0.1502,"43,842,625,397","$1,864,979,797.88",-1.17%,-5.02%,-1.79%
/historical/20200322/,Tether,USDT,"$4,637,871,716.99",$0.999,"4,642,367,414","$49,036,623,748.67",-0.41%,-0.21%,-0.29%
/historical/20200322/,Bitcoin Cash,BCH,"$3,736,418,940.70",$203.67,"18,345,250","$4,015,953,536.19",-1.12%,-7.47%,14.50%
/historical/20200322/,Bitcoin SV,BSV,"$2,894,145,362.51",$157.78,"18,342,440","$3,365,019,330.17",-2.02%,-6.35%,28.74%
/historical/20200322/,Litecoin,LTC,"$2,292,391,577.96",$35.63,"64,342,318","$3,148,219,028.93",-1.03%,-7.34%,-1.16%
/historical/20200322/,EOS,EOS,"$1,965,191,547.22",$2.1337,"921,045,767","$2,921,411,201.28",-1.41%,-6.45%,4.96%
/historical/20200322/,Binance Coin,BNB,"$1,735,514,181.23",$11.16,"155,536,713","$308,670,064.31",-1.61%,-7.48%,7.69%
/historical/20200322/,Tezos,XTZ,"$1,038,511,561.46",$1.4740,"704,565,511","$113,589,399.29",-3.17%,-11.11%,-2.90%
/historical/20200329/,Bitcoin,BTC,"$108,338,520,155.50","$5,922.04","18,294,112","$28,373,690,930.54",-0.18%,-4.81%,-0.12%
/historical/20200329/,Ethereum,ETH,"$13,852,241,607.28",$125.58,"110,302,836","$9,938,133,668.53",-0.38%,-3.81%,0.34%
/historical/20200329/,XRP,XRP,"$7,193,114,648.24",$0.1638,"43,906,191,900","$1,996,124,443.05",-0.27%,-6.58%,7.75%
/historical/20200329/,Tether,USDT,"$4,651,479,472.58",$1.0020,"4,642,367,414","$35,069,971,228.23",0.27%,0.11%,0.12%
/historical/20200329/,Bitcoin Cash,BCH,"$3,790,187,136.12",$206.46,"18,357,663","$2,748,237,986.75",-0.10%,-3.50%,0.00%
/historical/20200329/,Bitcoin SV,BSV,"$2,723,746,297.07",$148.39,"18,355,065","$1,543,375,850.21",-0.96%,-5.29%,-7.80%
/historical/20200329/,Litecoin,LTC,"$2,403,961,159.01",$37.33,"64,393,181","$2,683,734,232.71",-0.18%,-3.70%,3.18%
/historical/20200329/,EOS,EOS,"$1,963,629,943.96",$2.1313,"921,347,741","$1,959,002,041.26",-0.12%,-3.46%,-1.43%
/historical/20200329/,Binance Coin,BNB,"$1,779,529,888.49",$11.44,"155,536,713","$218,854,042.22",0.03%,-5.84%,1.05%
/historical/20200329/,Tezos,XTZ,"$1,043,564,077.34",$1.4802,"705,020,740","$70,247,677.94",-1.38%,-5.32%,-2.14%
/historical/20200405/,Bitcoin,BTC,"$124,328,853,511.62","$6,791.13","18,307,537","$29,510,409,856.11",0.03%,-0.99%,13.28%
/historical/20200405/,Ethereum,ETH,"$15,847,283,514.12",$143.55,"110,398,143","$11,280,993,590.85",-0.09%,-1.12%,13.24%
/historical/20200405/,XRP,XRP,"$7,882,313,124.22",$0.1794,"43,935,664,307","$1,660,971,367.24",0.15%,-1.21%,7.85%
/historical/20200405/,Tether,USDT,"$6,183,665,131.11",$1.0028,"6,166,094,190","$35,625,789,595.74",0.07%,-0.04%,0.26%
/historical/20200405/,Bitcoin Cash,BCH,"$4,261,855,110.55",$232.00,"18,370,225","$3,000,506,531.72",0.12%,-2.78%,11.21%
/historical/20200405/,Bitcoin SV,BSV,"$3,211,817,401.41",$174.86,"18,367,527","$1,703,432,610.84",0.35%,-2.31%,15.91%
/historical/20200405/,Litecoin,LTC,"$2,620,968,038.64",$40.67,"64,444,531","$3,084,146,014.83",0.32%,-0.04%,8.06%
/historical/20200405/,EOS,EOS,"$2,177,343,710.71",$2.3627,"921,542,573","$2,477,425,496.59",0.12%,-0.09%,10.12%
/historical/20200405/,Binance Coin,BNB,"$2,136,159,300.30",$13.73,"155,536,713","$398,954,313.18",0.36%,-0.97%,18.49%
/historical/20200405/,TAGZ5,TAGZ5,"$1,246,951,555.79",$3.2322,"385,792,398","$4,914.63",2.69%,0.73%,19.51%
/historical/20200412/,Bitcoin,BTC,"$127,716,846,208.31","$6,971.09","18,320,925","$35,759,567,632.29",-0.58%,1.56%,2.15%
/historical/20200412/,Ethereum,ETH,"$17,805,206,567.59",$161.14,"110,493,603","$15,123,721,385.94",-0.64%,1.80%,11.59%
/historical/20200412/,XRP,XRP,"$8,361,929,949.12",$0.1901,"43,978,966,311","$2,087,857,416.61",-0.21%,0.92%,5.66%
/historical/20200412/,Tether,USDT,"$6,412,993,320.45",$1.0082,"6,361,032,509","$44,856,466,499.65",0.65%,0.80%,0.60%
/historical/20200412/,Bitcoin Cash,BCH,"$4,333,473,010.43",$235.79,"18,378,375","$3,302,348,952.10",-0.44%,1.81%,1.00%
/historical/20200412/,Bitcoin SV,BSV,"$3,546,256,467.21",$192.97,"18,377,202","$2,627,340,893.93",-0.86%,3.54%,9.92%
/historical/20200412/,Litecoin,LTC,"$2,737,892,510.36",$42.45,"64,496,445","$3,639,638,078.02",-0.36%,0.23%,4.35%
/historical/20200412/,EOS,EOS,"$2,335,554,643.45",$2.5339,"921,737,493","$2,692,478,441.29",-0.33%,1.35%,6.68%
/historical/20200412/,Binance Coin,BNB,"$2,235,857,452.23",$14.38,"155,536,713","$414,752,931.97",-0.48%,4.07%,4.84%
/historical/20200412/,Tezos,XTZ,"$1,423,197,304.74",$2.0136,"706,775,994","$168,443,128.68",0.33%,2.94%,19.38%
/historical/20200419/,Bitcoin,BTC,"$131,815,853,850.00","$7,189.42","18,334,687","$31,311,210,215.32",-0.60%,-0.89%,4.25%
/historical/20200419/,Ethereum,ETH,"$20,084,614,446.19",$181.61,"110,588,987","$19,146,038,381.45",-1.08%,-2.57%,14.37%
/historical/20200419/,XRP,XRP,"$8,414,904,360.50",$0.1909,"44,089,620,959","$1,904,866,741.13",-1.03%,-1.90%,1.42%
/historical/20200419/,Tether,USDT,"$6,410,036,078.02",$1.0077,"6,361,032,509","$44,414,316,787.21",0.07%,0.64%,0.61%
/historical/20200419/,Bitcoin Cash,BCH,"$4,294,510,926.20",$233.59,"18,384,919","$3,151,276,767.15",-1.24%,-4.07%,0.15%
/historical/20200419/,Bitcoin SV,BSV,"$3,598,945,829.10",$195.77,"18,383,402","$2,209,872,071.11",-1.40%,-4.31%,2.26%
/historical/20200419/,Litecoin,LTC,"$2,751,996,674.54",$42.63,"64,548,206","$4,563,334,113.64",-1.19%,-3.52%,2.15%
/historical/20200419/,Binance Coin,BNB,"$2,510,351,930.17",$16.14,"155,536,713","$402,957,216.55",-1.14%,-2.55%,13.37%
/historical/20200419/,EOS,EOS,"$2,415,551,517.24",$2.6201,"921,932,528","$3,705,337,365.57",-1.31%,-3.62%,5.31%
/historical/20200419/,Tezos,XTZ,"$1,602,764,732.35",$2.2652,"707,574,068","$209,379,818.65",-1.17%,-3.10%,14.42%
/historical/20200426/,Bitcoin,BTC,"$140,903,867,572.59","$7,679.87","18,347,175","$33,070,154,490.75",0.40%,1.48%,6.44%
/historical/20200426/,Ethereum,ETH,"$21,839,976,556.70",$197.32,"110,684,421","$18,335,367,011.64",0.44%,1.11%,7.58%
/historical/20200426/,XRP,XRP,"$8,677,070,504.04",$0.1968,"44,089,620,959","$1,692,427,520.52",0.17%,0.91%,1.97%
/historical/20200426/,Tether,USDT,"$6,363,019,031.78",$1.0003,"6,361,032,509","$46,243,541,830.30",-0.55%,-0.40%,-0.68%
/historical/20200426/,Bitcoin Cash,BCH,"$4,529,068,651.93",$246.27,"18,390,994","$3,598,384,103.16",0.61%,2.63%,4.11%
/historical/20200426/,Bitcoin SV,BSV,"$3,599,743,357.20",$195.75,"18,389,815","$1,884,017,119.54",0.26%,0.14%,-1.26%
/historical/20200426/,Litecoin,LTC,"$2,886,855,017.58",$44.69,"64,598,656","$4,687,873,110.95",0.23%,0.04%,3.68%
/historical/20200426/,Binance Coin,BNB,"$2,548,277,410.73",$16.38,"155,536,713","$400,076,436.50",-0.13%,0.58%,0.52%
/historical/20200426/,EOS,EOS,"$2,522,135,021.91",$2.7351,"922,127,928","$3,293,859,536.26",0.39%,0.70%,3.57%
/historical/20200426/,Tezos,XTZ,"$1,958,813,041.19",$2.7652,"708,369,475","$270,441,861.12",0.38%,-3.13%,20.05%
/historical/20200503/,Bitcoin,BTC,"$163,358,189,150.98","$8,897.47","18,360,075","$47,101,785,174.26",-0.20%,-1.35%,15.65%
/historical/20200503/,Ethereum,ETH,"$23,367,177,866.63",$210.93,"110,780,013","$20,469,034,664.13",-0.22%,-2.44%,6.88%
/historical/20200503/,XRP,XRP,"$9,678,990,068.20",$0.2194,"44,112,853,111","$2,182,399,826.09",-0.33%,-2.21%,11.34%
/historical/20200503/,Tether,USDT,"$6,383,346,956.15",$1.0035,"6,361,032,509","$58,963,072,938.13",-0.05%,-0.01%,0.02%
/historical/20200503/,Bitcoin Cash,BCH,"$4,646,164,981.03",$252.54,"18,397,413","$3,830,272,429.60",-0.12%,-4.02%,2.86%
/historical/20200503/,Bitcoin SV,BSV,"$3,837,664,273.22",$208.62,"18,395,852","$2,295,262,059.13",-0.17%,-2.86%,6.43%
/historical/20200503/,Litecoin,LTC,"$3,120,493,727.30",$48.27,"64,650,456","$4,667,453,994.48",0.02%,-2.72%,7.69%
/historical/20200503/,Binance Coin,BNB,"$2,663,768,292.97",$17.13,"155,536,713","$381,109,060.89",0.02%,-2.77%,4.21%
/historical/20200503/,EOS,EOS,"$2,621,533,307.94",$2.8423,"922,323,058","$4,243,384,762.60",0.01%,-3.90%,3.25%
/historical/20200503/,Tezos,XTZ,"$1,944,016,243.63",$2.7413,"709,161,521","$226,856,166.63",-0.31%,-3.30%,-1.02%
/historical/20200510/,Bitcoin,BTC,"$160,884,755,210.80","$8,756.43","18,373,325","$63,325,279,336.96",-0.28%,-5.63%,-0.81%
/historical/20200510/,Ethereum,ETH,"$20,911,059,577.74",$188.60,"110,875,436","$25,211,575,192.67",-0.32%,-7.88%,-9.29%
/historical/20200510/,XRP,XRP,"$8,742,104,205.96",$0.1982,"44,112,853,111","$3,067,472,277.38",-0.10%,-5.72%,-8.85%
/historical/20200510/,Tether,USDT,"$6,367,741,248.65",$1.0011,"6,361,032,509","$79,545,041,692.81",-0.02%,-0.36%,-0.39%
/historical/20200510/,Bitcoin Cash,BCH,"$4,284,298,805.01",$232.80,"18,403,513","$5,084,650,413.20",-0.26%,-8.13%,-6.38%
/historical/20200510/,Bitcoin SV,BSV,"$3,420,862,669.59",$185.90,"18,402,058","$2,589,962,086.51",-0.22%,-8.55%,-9.46%
/historical/20200510/,Litecoin,LTC,"$2,741,254,063.46",$42.37,"64,701,618","$5,783,062,532.36",0.28%,-6.92%,-10.79%
/historical/20200510/,Binance Coin,BNB,"$2,379,038,125.96",$15.30,"155,536,713","$436,166,815.50",0.00%,-6.29%,-10.20%
/historical/20200510/,EOS,EOS,"$2,262,421,180.69",$2.4524,"922,517,855","$5,587,247,809.15",0.05%,-7.52%,-12.08%
/historical/20200510/,Tezos,XTZ,"$1,812,470,793.78",$2.5529,"709,954,095","$205,818,988.93",-0.09%,-5.95%,-5.78%
/historical/20200517/,Bitcoin,BTC,"$177,745,404,470.08","$9,670.74","18,379,712","$40,084,250,662.96",-0.15%,2.80%,11.32%
